SpineBase:6.185837,-1.405172,25.49864,0,0,0|SpineMid:6.0165,1.552524,25.63705,0,0,0|Neck:5.822181,4.426625,25.65211,0,0,0|Head:5.521405,5.938458,25.38957,0,0,0|ShoulderLeft:4.303239,3.483463,26.31622,0,0,0|ElbowLeft:3.948079,1.455235,26.48213,0,0,0|WristLeft:5.294214,1.830875,24.00098,0,0,0|HandLeft:5.819364,1.843452,23.26439,0,0,0|ShoulderRight:7.413491,3.518927,25.13581,0,0,0|ElbowRight:8.291508,1.651822,24.81286,0,0,0|WristRight:6.569409,1.52369,23.56319,0,0,0|HandRight:6.050277,1.708584,23.30087,0,0,0|HipLeft:5.408711,-1.414538,25.34264,0,0,0|KneeLeft:5.738385,-5.673031,25.23087,0,0,0|AnkleLeft:5.784904,-9.216499,25.35582,0,0,0|FootLeft:5.333766,-9.554098,23.96776,0,0,0|HipRight:6.791358,-1.356614,24.94817,0,0,0|KneeRight:7.357237,-5.844595,24.81681,0,0,0|AnkleRight:7.885894,-9.231476,24.87161,0,0,0|FootRight:8.078441,-9.980305,24.07354,0,0,0|SpineShoulder:5.875425,3.719589,25.67067,0,0,0|HandTipLeft:5.98264,1.747448,23.06675,0,0,0|ThumbLeft:5.617349,1.620979,22.924,0,0,0|HandTipRight:5.629841,1.75467,23.05466,0,0,0|ThumbRight:5.861156,2.11106,23.181,0,0,0|
SpineBase:5.270538,-1.75448,23.95224,0,0,0|SpineMid:5.186181,1.256091,23.93466,0,0,0|Neck:5.084747,4.172053,23.78098,0,0,0|Head:4.73345,5.552375,23.74045,0,0,0|ShoulderLeft:3.699138,3.165345,24.58443,0,0,0|ElbowLeft:2.065325,2.324381,25.37733,0,0,0|WristLeft:1.871967,1.825875,22.83942,0,0,0|HandLeft:1.688081,1.606097,22.06089,0,0,0|ShoulderRight:6.348654,3.189312,22.59741,0,0,0|ElbowRight:6.128198,1.536565,21.21488,0,0,0|WristRight:4.381376,2.279527,21.91725,0,0,0|HandRight:3.811752,2.805987,22.39563,0,0,0|HipLeft:4.612401,-1.810107,23.96486,0,0,0|KneeLeft:3.491542,-5.537303,23.12206,0,0,0|AnkleLeft:3.154778,-9.210099,23.20914,0,0,0|FootLeft:2.563934,-9.954552,22.82295,0,0,0|HipRight:5.838021,-1.643427,23.26279,0,0,0|KneeRight:6.254817,-5.627325,22.35036,0,0,0|AnkleRight:7.482663,-9.223936,23.06734,0,0,0|FootRight:6.733923,-9.587316,21.84731,0,0,0|SpineShoulder:5.114172,3.455748,23.84281,0,0,0|HandTipLeft:1.48621,1.264603,21.74248,0,0,0|ThumbLeft:1.283451,1.540828,22.0825,0,0,0|HandTipRight:3.290369,3.121577,22.68933,0,0,0|ThumbRight:3.548242,2.750215,22.24818,0,0,0|
SpineBase:5.270538,-1.75448,23.95224,0,0,0|SpineMid:5.186181,1.256091,23.93466,0,0,0|Neck:5.084747,4.172053,23.78098,0,0,0|Head:4.73345,5.552375,23.74045,0,0,0|ShoulderLeft:3.699138,3.165345,24.58443,0,0,0|ElbowLeft:2.065325,2.324381,25.37733,0,0,0|WristLeft:1.871967,1.825875,22.83942,0,0,0|HandLeft:1.688081,1.606097,22.06089,0,0,0|ShoulderRight:6.348654,3.189312,22.59741,0,0,0|ElbowRight:6.128198,1.536565,21.21488,0,0,0|WristRight:4.381376,2.279527,21.91725,0,0,0|HandRight:3.811752,2.805987,22.39563,0,0,0|HipLeft:4.612401,-1.810107,23.96486,0,0,0|KneeLeft:3.491542,-5.537303,23.12206,0,0,0|AnkleLeft:3.154778,-9.210099,23.20914,0,0,0|FootLeft:2.563934,-9.954552,22.82295,0,0,0|HipRight:5.838021,-1.643427,23.26279,0,0,0|KneeRight:6.254817,-5.627325,22.35036,0,0,0|AnkleRight:7.482663,-9.223936,23.06734,0,0,0|FootRight:6.733923,-9.587316,21.84731,0,0,0|SpineShoulder:5.114172,3.455748,23.84281,0,0,0|HandTipLeft:1.48621,1.264603,21.74248,0,0,0|ThumbLeft:1.283451,1.540828,22.0825,0,0,0|HandTipRight:3.290369,3.121577,22.68933,0,0,0|ThumbRight:3.548242,2.750215,22.24818,0,0,0|
SpineBase:5.403445,-1.802633,23.94709,0,0,0|SpineMid:5.30844,1.208127,23.91229,0,0,0|Neck:5.189322,4.128883,23.74792,0,0,0|Head:4.945818,5.525922,23.64368,0,0,0|ShoulderLeft:3.780366,2.99974,24.60819,0,0,0|ElbowLeft:2.020976,2.202998,25.20419,0,0,0|WristLeft:2.315815,1.427895,22.78428,0,0,0|HandLeft:2.29629,1.258356,22.22627,0,0,0|ShoulderRight:6.502272,3.159056,22.65255,0,0,0|ElbowRight:6.3116,1.403038,21.41357,0,0,0|WristRight:4.517608,2.283085,21.83382,0,0,0|HandRight:3.892261,2.849911,22.30061,0,0,0|HipLeft:4.692771,-1.844039,23.911,0,0,0|KneeLeft:3.535983,-5.527038,23.10656,0,0,0|AnkleLeft:3.16394,-9.214725,23.21327,0,0,0|FootLeft:2.565798,-9.955296,22.83812,0,0,0|HipRight:5.984736,-1.705774,23.30266,0,0,0|KneeRight:6.281245,-5.616171,22.3315,0,0,0|AnkleRight:7.483082,-9.224564,23.05567,0,0,0|FootRight:6.751194,-9.589497,21.8247,0,0,0|SpineShoulder:5.223638,3.411064,23.8118,0,0,0|HandTipLeft:2.104921,0.8713672,21.80563,0,0,0|ThumbLeft:1.930185,1.294353,22.30933,0,0,0|HandTipRight:3.32977,3.251111,22.59665,0,0,0|ThumbRight:3.573295,2.837821,22.17693,0,0,0|
SpineBase:5.403445,-1.802633,23.94709,0,0,0|SpineMid:5.30844,1.208127,23.91229,0,0,0|Neck:5.189322,4.128883,23.74792,0,0,0|Head:4.945818,5.525922,23.64368,0,0,0|ShoulderLeft:3.780366,2.99974,24.60819,0,0,0|ElbowLeft:2.020976,2.202998,25.20419,0,0,0|WristLeft:2.315815,1.427895,22.78428,0,0,0|HandLeft:2.29629,1.258356,22.22627,0,0,0|ShoulderRight:6.502272,3.159056,22.65255,0,0,0|ElbowRight:6.3116,1.403038,21.41357,0,0,0|WristRight:4.517608,2.283085,21.83382,0,0,0|HandRight:3.892261,2.849911,22.30061,0,0,0|HipLeft:4.692771,-1.844039,23.911,0,0,0|KneeLeft:3.535983,-5.527038,23.10656,0,0,0|AnkleLeft:3.16394,-9.214725,23.21327,0,0,0|FootLeft:2.565798,-9.955296,22.83812,0,0,0|HipRight:5.984736,-1.705774,23.30266,0,0,0|KneeRight:6.281245,-5.616171,22.3315,0,0,0|AnkleRight:7.483082,-9.224564,23.05567,0,0,0|FootRight:6.751194,-9.589497,21.8247,0,0,0|SpineShoulder:5.223638,3.411064,23.8118,0,0,0|HandTipLeft:2.104921,0.8713672,21.80563,0,0,0|ThumbLeft:1.930185,1.294353,22.30933,0,0,0|HandTipRight:3.32977,3.251111,22.59665,0,0,0|ThumbRight:3.573295,2.837821,22.17693,0,0,0|
SpineBase:5.403445,-1.802633,23.94709,0,0,0|SpineMid:5.30844,1.208127,23.91229,0,0,0|Neck:5.189322,4.128883,23.74792,0,0,0|Head:4.945818,5.525922,23.64368,0,0,0|ShoulderLeft:3.780366,2.99974,24.60819,0,0,0|ElbowLeft:2.020976,2.202998,25.20419,0,0,0|WristLeft:2.315815,1.427895,22.78428,0,0,0|HandLeft:2.29629,1.258356,22.22627,0,0,0|ShoulderRight:6.502272,3.159056,22.65255,0,0,0|ElbowRight:6.3116,1.403038,21.41357,0,0,0|WristRight:4.517608,2.283085,21.83382,0,0,0|HandRight:3.892261,2.849911,22.30061,0,0,0|HipLeft:4.692771,-1.844039,23.911,0,0,0|KneeLeft:3.535983,-5.527038,23.10656,0,0,0|AnkleLeft:3.16394,-9.214725,23.21327,0,0,0|FootLeft:2.565798,-9.955296,22.83812,0,0,0|HipRight:5.984736,-1.705774,23.30266,0,0,0|KneeRight:6.281245,-5.616171,22.3315,0,0,0|AnkleRight:7.483082,-9.224564,23.05567,0,0,0|FootRight:6.751194,-9.589497,21.8247,0,0,0|SpineShoulder:5.223638,3.411064,23.8118,0,0,0|HandTipLeft:2.104921,0.8713672,21.80563,0,0,0|ThumbLeft:1.930185,1.294353,22.30933,0,0,0|HandTipRight:3.32977,3.251111,22.59665,0,0,0|ThumbRight:3.573295,2.837821,22.17693,0,0,0|
SpineBase:5.515184,-1.872005,23.94777,0,0,0|SpineMid:5.441018,1.121425,23.90185,0,0,0|Neck:5.341844,4.025412,23.72621,0,0,0|Head:5.177273,5.444009,23.53884,0,0,0|ShoulderLeft:3.782942,2.669676,24.79049,0,0,0|ElbowLeft:2.009694,1.599841,24.8356,0,0,0|WristLeft:3.05168,1.042924,22.4201,0,0,0|HandLeft:3.045919,1.093008,22.41016,0,0,0|ShoulderRight:6.694682,3.067354,22.74633,0,0,0|ElbowRight:6.349105,1.33599,21.50235,0,0,0|WristRight:4.567679,2.270938,21.86801,0,0,0|HandRight:3.840991,2.916593,22.16879,0,0,0|HipLeft:4.783017,-1.905625,23.89424,0,0,0|KneeLeft:3.575036,-5.511837,23.07677,0,0,0|AnkleLeft:3.15251,-9.228655,23.20646,0,0,0|FootLeft:2.563223,-9.975258,22.84846,0,0,0|HipRight:6.091722,-1.776523,23.30919,0,0,0|KneeRight:6.317992,-5.606498,22.30306,0,0,0|AnkleRight:7.475269,-9.211015,23.03043,0,0,0|FootRight:6.74995,-9.57492,21.79439,0,0,0|SpineShoulder:5.371381,3.311665,23.7929,0,0,0|HandTipLeft:3.099554,0.8307235,22.05663,0,0,0|ThumbLeft:2.660047,0.9801597,22.28462,0,0,0|HandTipRight:3.298575,3.416871,22.45931,0,0,0|ThumbRight:3.622339,2.713781,22.12632,0,0,0|
SpineBase:5.515184,-1.872005,23.94777,0,0,0|SpineMid:5.441018,1.121425,23.90185,0,0,0|Neck:5.341844,4.025412,23.72621,0,0,0|Head:5.177273,5.444009,23.53884,0,0,0|ShoulderLeft:3.782942,2.669676,24.79049,0,0,0|ElbowLeft:2.009694,1.599841,24.8356,0,0,0|WristLeft:3.05168,1.042924,22.4201,0,0,0|HandLeft:3.045919,1.093008,22.41016,0,0,0|ShoulderRight:6.694682,3.067354,22.74633,0,0,0|ElbowRight:6.349105,1.33599,21.50235,0,0,0|WristRight:4.567679,2.270938,21.86801,0,0,0|HandRight:3.840991,2.916593,22.16879,0,0,0|HipLeft:4.783017,-1.905625,23.89424,0,0,0|KneeLeft:3.575036,-5.511837,23.07677,0,0,0|AnkleLeft:3.15251,-9.228655,23.20646,0,0,0|FootLeft:2.563223,-9.975258,22.84846,0,0,0|HipRight:6.091722,-1.776523,23.30919,0,0,0|KneeRight:6.317992,-5.606498,22.30306,0,0,0|AnkleRight:7.475269,-9.211015,23.03043,0,0,0|FootRight:6.74995,-9.57492,21.79439,0,0,0|SpineShoulder:5.371381,3.311665,23.7929,0,0,0|HandTipLeft:3.099554,0.8307235,22.05663,0,0,0|ThumbLeft:2.660047,0.9801597,22.28462,0,0,0|HandTipRight:3.298575,3.416871,22.45931,0,0,0|ThumbRight:3.622339,2.713781,22.12632,0,0,0|
SpineBase:5.656058,-1.939828,23.94928,0,0,0|SpineMid:5.729887,0.9861761,23.93095,0,0,0|Neck:5.780636,3.820992,23.79343,0,0,0|Head:5.529555,5.271394,23.45991,0,0,0|ShoulderLeft:4.700808,3.356651,24.65866,0,0,0|ElbowLeft:3.354368,1.29005,24.8415,0,0,0|WristLeft:4.21616,1.370745,22.18356,0,0,0|HandLeft:4.257281,1.91475,22.01166,0,0,0|ShoulderRight:6.982963,2.928617,22.81356,0,0,0|ElbowRight:6.446453,1.233302,21.58507,0,0,0|WristRight:4.564599,2.059301,21.72592,0,0,0|HandRight:3.686435,2.482444,21.689,0,0,0|HipLeft:4.946785,-1.946946,23.88252,0,0,0|KneeLeft:3.651127,-5.519944,22.99007,0,0,0|AnkleLeft:3.124809,-9.219124,23.11128,0,0,0|FootLeft:2.412427,-9.564366,21.88816,0,0,0|HipRight:6.211757,-1.870587,23.31887,0,0,0|KneeRight:6.43289,-5.640644,22.2272,0,0,0|AnkleRight:7.47731,-9.202052,23.00173,0,0,0|FootRight:6.706636,-9.551561,21.79023,0,0,0|SpineShoulder:5.773547,3.124115,23.84971,0,0,0|HandTipLeft:4.152561,2.171504,21.45595,0,0,0|ThumbLeft:4.477796,1.63132,22.05812,0,0,0|HandTipRight:3.083763,2.881504,21.73742,0,0,0|ThumbRight:3.148453,2.473452,21.5179,0,0,0|
SpineBase:5.656058,-1.939828,23.94928,0,0,0|SpineMid:5.729887,0.9861761,23.93095,0,0,0|Neck:5.780636,3.820992,23.79343,0,0,0|Head:5.529555,5.271394,23.45991,0,0,0|ShoulderLeft:4.700808,3.356651,24.65866,0,0,0|ElbowLeft:3.354368,1.29005,24.8415,0,0,0|WristLeft:4.21616,1.370745,22.18356,0,0,0|HandLeft:4.257281,1.91475,22.01166,0,0,0|ShoulderRight:6.982963,2.928617,22.81356,0,0,0|ElbowRight:6.446453,1.233302,21.58507,0,0,0|WristRight:4.564599,2.059301,21.72592,0,0,0|HandRight:3.686435,2.482444,21.689,0,0,0|HipLeft:4.946785,-1.946946,23.88252,0,0,0|KneeLeft:3.651127,-5.519944,22.99007,0,0,0|AnkleLeft:3.124809,-9.219124,23.11128,0,0,0|FootLeft:2.412427,-9.564366,21.88816,0,0,0|HipRight:6.211757,-1.870587,23.31887,0,0,0|KneeRight:6.43289,-5.640644,22.2272,0,0,0|AnkleRight:7.47731,-9.202052,23.00173,0,0,0|FootRight:6.706636,-9.551561,21.79023,0,0,0|SpineShoulder:5.773547,3.124115,23.84971,0,0,0|HandTipLeft:4.152561,2.171504,21.45595,0,0,0|ThumbLeft:4.477796,1.63132,22.05812,0,0,0|HandTipRight:3.083763,2.881504,21.73742,0,0,0|ThumbRight:3.148453,2.473452,21.5179,0,0,0|
SpineBase:5.656058,-1.939828,23.94928,0,0,0|SpineMid:5.729887,0.9861761,23.93095,0,0,0|Neck:5.780636,3.820992,23.79343,0,0,0|Head:5.529555,5.271394,23.45991,0,0,0|ShoulderLeft:4.700808,3.356651,24.65866,0,0,0|ElbowLeft:3.354368,1.29005,24.8415,0,0,0|WristLeft:4.21616,1.370745,22.18356,0,0,0|HandLeft:4.257281,1.91475,22.01166,0,0,0|ShoulderRight:6.982963,2.928617,22.81356,0,0,0|ElbowRight:6.446453,1.233302,21.58507,0,0,0|WristRight:4.564599,2.059301,21.72592,0,0,0|HandRight:3.686435,2.482444,21.689,0,0,0|HipLeft:4.946785,-1.946946,23.88252,0,0,0|KneeLeft:3.651127,-5.519944,22.99007,0,0,0|AnkleLeft:3.124809,-9.219124,23.11128,0,0,0|FootLeft:2.412427,-9.564366,21.88816,0,0,0|HipRight:6.211757,-1.870587,23.31887,0,0,0|KneeRight:6.43289,-5.640644,22.2272,0,0,0|AnkleRight:7.47731,-9.202052,23.00173,0,0,0|FootRight:6.706636,-9.551561,21.79023,0,0,0|SpineShoulder:5.773547,3.124115,23.84971,0,0,0|HandTipLeft:4.152561,2.171504,21.45595,0,0,0|ThumbLeft:4.477796,1.63132,22.05812,0,0,0|HandTipRight:3.083763,2.881504,21.73742,0,0,0|ThumbRight:3.148453,2.473452,21.5179,0,0,0|
SpineBase:5.784587,-1.933846,23.94337,0,0,0|SpineMid:5.887771,0.9883105,23.9436,0,0,0|Neck:5.960771,3.822461,23.82484,0,0,0|Head:5.63858,5.256091,23.49448,0,0,0|ShoulderLeft:4.718829,3.33345,24.63782,0,0,0|ElbowLeft:3.404267,1.278888,24.84197,0,0,0|WristLeft:4.251275,1.370416,22.1835,0,0,0|HandLeft:3.918115,2.01385,21.47945,0,0,0|ShoulderRight:7.131032,2.954291,22.83179,0,0,0|ElbowRight:6.561958,1.267148,21.60591,0,0,0|WristRight:4.558043,1.952251,21.63609,0,0,0|HandRight:3.633387,2.190026,21.52149,0,0,0|HipLeft:5.069512,-1.932454,23.90419,0,0,0|KneeLeft:3.730613,-5.509078,22.94075,0,0,0|AnkleLeft:3.107258,-9.195055,23.06075,0,0,0|FootLeft:2.427127,-9.534363,21.81147,0,0,0|HipRight:6.337824,-1.875935,23.28095,0,0,0|KneeRight:6.514273,-5.67579,22.20638,0,0,0|AnkleRight:7.474777,-9.195771,22.97733,0,0,0|FootRight:6.736143,-9.539271,21.73973,0,0,0|SpineShoulder:5.948158,3.12562,23.87641,0,0,0|HandTipLeft:3.696696,2.144867,21.32224,0,0,0|ThumbLeft:4.297313,1.770671,21.36857,0,0,0|HandTipRight:3.00966,2.36728,21.59257,0,0,0|ThumbRight:2.971499,2.084641,21.365,0,0,0|
SpineBase:5.784587,-1.933846,23.94337,0,0,0|SpineMid:5.887771,0.9883105,23.9436,0,0,0|Neck:5.960771,3.822461,23.82484,0,0,0|Head:5.63858,5.256091,23.49448,0,0,0|ShoulderLeft:4.718829,3.33345,24.63782,0,0,0|ElbowLeft:3.404267,1.278888,24.84197,0,0,0|WristLeft:4.251275,1.370416,22.1835,0,0,0|HandLeft:3.918115,2.01385,21.47945,0,0,0|ShoulderRight:7.131032,2.954291,22.83179,0,0,0|ElbowRight:6.561958,1.267148,21.60591,0,0,0|WristRight:4.558043,1.952251,21.63609,0,0,0|HandRight:3.633387,2.190026,21.52149,0,0,0|HipLeft:5.069512,-1.932454,23.90419,0,0,0|KneeLeft:3.730613,-5.509078,22.94075,0,0,0|AnkleLeft:3.107258,-9.195055,23.06075,0,0,0|FootLeft:2.427127,-9.534363,21.81147,0,0,0|HipRight:6.337824,-1.875935,23.28095,0,0,0|KneeRight:6.514273,-5.67579,22.20638,0,0,0|AnkleRight:7.474777,-9.195771,22.97733,0,0,0|FootRight:6.736143,-9.539271,21.73973,0,0,0|SpineShoulder:5.948158,3.12562,23.87641,0,0,0|HandTipLeft:3.696696,2.144867,21.32224,0,0,0|ThumbLeft:4.297313,1.770671,21.36857,0,0,0|HandTipRight:3.00966,2.36728,21.59257,0,0,0|ThumbRight:2.971499,2.084641,21.365,0,0,0|
SpineBase:6.056188,-1.869679,23.96007,0,0,0|SpineMid:6.140712,1.128328,23.95666,0,0,0|Neck:6.20451,4.072465,23.82775,0,0,0|Head:6.009121,5.460496,23.7075,0,0,0|ShoulderLeft:4.75871,3.044377,23.93579,0,0,0|ElbowLeft:3.387806,1.602791,24.67634,0,0,0|WristLeft:4.802931,1.565924,22.21417,0,0,0|HandLeft:5.315976,1.631464,21.46492,0,0,0|ShoulderRight:7.367156,3.099381,22.83445,0,0,0|ElbowRight:7.252325,1.387206,21.52467,0,0,0|WristRight:4.824451,1.753994,21.54829,0,0,0|HandRight:3.966124,1.808529,21.67601,0,0,0|HipLeft:5.253756,-1.880719,23.9264,0,0,0|KneeLeft:3.983911,-5.432334,22.95807,0,0,0|AnkleLeft:3.104479,-9.193817,23.06876,0,0,0|FootLeft:2.645881,-9.526711,21.69804,0,0,0|HipRight:6.696524,-1.802194,23.28533,0,0,0|KneeRight:6.719735,-5.639207,22.25041,0,0,0|AnkleRight:7.487796,-9.200663,22.97146,0,0,0|FootRight:6.970468,-9.537631,21.61253,0,0,0|SpineShoulder:6.194189,3.344316,23.88253,0,0,0|HandTipLeft:5.891676,1.580679,21.22284,0,0,0|ThumbLeft:5.457779,1.327826,21.41312,0,0,0|HandTipRight:3.409518,1.736108,21.82748,0,0,0|ThumbRight:4.028974,1.575479,21.435,0,0,0|
SpineBase:6.056188,-1.869679,23.96007,0,0,0|SpineMid:6.140712,1.128328,23.95666,0,0,0|Neck:6.20451,4.072465,23.82775,0,0,0|Head:6.009121,5.460496,23.7075,0,0,0|ShoulderLeft:4.75871,3.044377,23.93579,0,0,0|ElbowLeft:3.387806,1.602791,24.67634,0,0,0|WristLeft:4.802931,1.565924,22.21417,0,0,0|HandLeft:5.315976,1.631464,21.46492,0,0,0|ShoulderRight:7.367156,3.099381,22.83445,0,0,0|ElbowRight:7.252325,1.387206,21.52467,0,0,0|WristRight:4.824451,1.753994,21.54829,0,0,0|HandRight:3.966124,1.808529,21.67601,0,0,0|HipLeft:5.253756,-1.880719,23.9264,0,0,0|KneeLeft:3.983911,-5.432334,22.95807,0,0,0|AnkleLeft:3.104479,-9.193817,23.06876,0,0,0|FootLeft:2.645881,-9.526711,21.69804,0,0,0|HipRight:6.696524,-1.802194,23.28533,0,0,0|KneeRight:6.719735,-5.639207,22.25041,0,0,0|AnkleRight:7.487796,-9.200663,22.97146,0,0,0|FootRight:6.970468,-9.537631,21.61253,0,0,0|SpineShoulder:6.194189,3.344316,23.88253,0,0,0|HandTipLeft:5.891676,1.580679,21.22284,0,0,0|ThumbLeft:5.457779,1.327826,21.41312,0,0,0|HandTipRight:3.409518,1.736108,21.82748,0,0,0|ThumbRight:4.028974,1.575479,21.435,0,0,0|
SpineBase:6.056188,-1.869679,23.96007,0,0,0|SpineMid:6.140712,1.128328,23.95666,0,0,0|Neck:6.20451,4.072465,23.82775,0,0,0|Head:6.009121,5.460496,23.7075,0,0,0|ShoulderLeft:4.75871,3.044377,23.93579,0,0,0|ElbowLeft:3.387806,1.602791,24.67634,0,0,0|WristLeft:4.802931,1.565924,22.21417,0,0,0|HandLeft:5.315976,1.631464,21.46492,0,0,0|ShoulderRight:7.367156,3.099381,22.83445,0,0,0|ElbowRight:7.252325,1.387206,21.52467,0,0,0|WristRight:4.824451,1.753994,21.54829,0,0,0|HandRight:3.966124,1.808529,21.67601,0,0,0|HipLeft:5.253756,-1.880719,23.9264,0,0,0|KneeLeft:3.983911,-5.432334,22.95807,0,0,0|AnkleLeft:3.104479,-9.193817,23.06876,0,0,0|FootLeft:2.645881,-9.526711,21.69804,0,0,0|HipRight:6.696524,-1.802194,23.28533,0,0,0|KneeRight:6.719735,-5.639207,22.25041,0,0,0|AnkleRight:7.487796,-9.200663,22.97146,0,0,0|FootRight:6.970468,-9.537631,21.61253,0,0,0|SpineShoulder:6.194189,3.344316,23.88253,0,0,0|HandTipLeft:5.891676,1.580679,21.22284,0,0,0|ThumbLeft:5.457779,1.327826,21.41312,0,0,0|HandTipRight:3.409518,1.736108,21.82748,0,0,0|ThumbRight:4.028974,1.575479,21.435,0,0,0|
SpineBase:6.189204,-1.76958,23.98121,0,0,0|SpineMid:6.24899,1.271544,23.99513,0,0,0|Neck:6.274189,4.23364,23.88385,0,0,0|Head:6.083577,5.584633,23.79464,0,0,0|ShoulderLeft:4.808716,3.092743,24.5025,0,0,0|ElbowLeft:3.088132,1.910529,24.43378,0,0,0|WristLeft:4.973536,1.566265,22.35288,0,0,0|HandLeft:5.628594,1.695682,21.57937,0,0,0|ShoulderRight:7.490166,3.307988,22.89606,0,0,0|ElbowRight:7.49994,1.616277,21.55533,0,0,0|WristRight:4.855091,1.75929,21.65231,0,0,0|HandRight:4.22892,1.813618,21.91059,0,0,0|HipLeft:5.424728,-1.778907,23.97681,0,0,0|KneeLeft:4.05934,-5.430541,22.98036,0,0,0|AnkleLeft:3.16048,-9.158721,23.08772,0,0,0|FootLeft:2.557249,-9.498052,21.78905,0,0,0|HipRight:6.784485,-1.710231,23.28562,0,0,0|KneeRight:6.836863,-5.541095,22.32116,0,0,0|AnkleRight:7.50963,-9.204555,22.98466,0,0,0|FootRight:6.848221,-9.547442,21.69796,0,0,0|SpineShoulder:6.274259,3.504664,23.93425,0,0,0|HandTipLeft:6.14654,1.590771,21.31748,0,0,0|ThumbLeft:6.072969,1.342488,21.71454,0,0,0|HandTipRight:3.69521,1.648555,22.11146,0,0,0|ThumbRight:3.981153,1.504068,21.92333,0,0,0|
SpineBase:6.189204,-1.76958,23.98121,0,0,0|SpineMid:6.24899,1.271544,23.99513,0,0,0|Neck:6.274189,4.23364,23.88385,0,0,0|Head:6.083577,5.584633,23.79464,0,0,0|ShoulderLeft:4.808716,3.092743,24.5025,0,0,0|ElbowLeft:3.088132,1.910529,24.43378,0,0,0|WristLeft:4.973536,1.566265,22.35288,0,0,0|HandLeft:5.628594,1.695682,21.57937,0,0,0|ShoulderRight:7.490166,3.307988,22.89606,0,0,0|ElbowRight:7.49994,1.616277,21.55533,0,0,0|WristRight:4.855091,1.75929,21.65231,0,0,0|HandRight:4.22892,1.813618,21.91059,0,0,0|HipLeft:5.424728,-1.778907,23.97681,0,0,0|KneeLeft:4.05934,-5.430541,22.98036,0,0,0|AnkleLeft:3.16048,-9.158721,23.08772,0,0,0|FootLeft:2.557249,-9.498052,21.78905,0,0,0|HipRight:6.784485,-1.710231,23.28562,0,0,0|KneeRight:6.836863,-5.541095,22.32116,0,0,0|AnkleRight:7.50963,-9.204555,22.98466,0,0,0|FootRight:6.848221,-9.547442,21.69796,0,0,0|SpineShoulder:6.274259,3.504664,23.93425,0,0,0|HandTipLeft:6.14654,1.590771,21.31748,0,0,0|ThumbLeft:6.072969,1.342488,21.71454,0,0,0|HandTipRight:3.69521,1.648555,22.11146,0,0,0|ThumbRight:3.981153,1.504068,21.92333,0,0,0|
SpineBase:6.189204,-1.76958,23.98121,0,0,0|SpineMid:6.24899,1.271544,23.99513,0,0,0|Neck:6.274189,4.23364,23.88385,0,0,0|Head:6.083577,5.584633,23.79464,0,0,0|ShoulderLeft:4.808716,3.092743,24.5025,0,0,0|ElbowLeft:3.088132,1.910529,24.43378,0,0,0|WristLeft:4.973536,1.566265,22.35288,0,0,0|HandLeft:5.628594,1.695682,21.57937,0,0,0|ShoulderRight:7.490166,3.307988,22.89606,0,0,0|ElbowRight:7.49994,1.616277,21.55533,0,0,0|WristRight:4.855091,1.75929,21.65231,0,0,0|HandRight:4.22892,1.813618,21.91059,0,0,0|HipLeft:5.424728,-1.778907,23.97681,0,0,0|KneeLeft:4.05934,-5.430541,22.98036,0,0,0|AnkleLeft:3.16048,-9.158721,23.08772,0,0,0|FootLeft:2.557249,-9.498052,21.78905,0,0,0|HipRight:6.784485,-1.710231,23.28562,0,0,0|KneeRight:6.836863,-5.541095,22.32116,0,0,0|AnkleRight:7.50963,-9.204555,22.98466,0,0,0|FootRight:6.848221,-9.547442,21.69796,0,0,0|SpineShoulder:6.274259,3.504664,23.93425,0,0,0|HandTipLeft:6.14654,1.590771,21.31748,0,0,0|ThumbLeft:6.072969,1.342488,21.71454,0,0,0|HandTipRight:3.69521,1.648555,22.11146,0,0,0|ThumbRight:3.981153,1.504068,21.92333,0,0,0|
SpineBase:6.35364,-1.524383,24.01209,0,0,0|SpineMid:6.392803,1.538892,24.05426,0,0,0|Neck:6.397851,4.514015,23.97447,0,0,0|Head:6.183339,5.809707,23.98741,0,0,0|ShoulderLeft:4.855056,3.23332,24.67289,0,0,0|ElbowLeft:2.931285,2.439931,24.32703,0,0,0|WristLeft:3.919759,3.534937,22.20127,0,0,0|HandLeft:4.353431,3.821219,21.76974,0,0,0|ShoulderRight:7.618183,3.542245,22.9357,0,0,0|ElbowRight:7.976375,1.884477,21.61302,0,0,0|WristRight:5.705647,2.042488,22.03322,0,0,0|HandRight:4.954381,2.156734,22.28263,0,0,0|HipLeft:5.603065,-1.551429,24.01558,0,0,0|KneeLeft:4.222246,-5.445618,22.9976,0,0,0|AnkleLeft:3.498733,-9.206895,23.17158,0,0,0|FootLeft:2.867792,-9.545718,21.88698,0,0,0|HipRight:6.920814,-1.453753,23.30659,0,0,0|KneeRight:7.042749,-5.472558,22.5587,0,0,0|AnkleRight:7.671435,-9.276045,23.14656,0,0,0|FootRight:6.985484,-9.618458,21.8737,0,0,0|SpineShoulder:6.402617,3.782489,24.01633,0,0,0|HandTipLeft:4.746932,4.024843,21.53556,0,0,0|ThumbLeft:5.003181,3.868031,21.91667,0,0,0|HandTipRight:4.391798,2.130084,22.47639,0,0,0|ThumbRight:5.074068,1.88285,22.63727,0,0,0|
