SpineBase:-5.191155,-3.497181,24.86474,0,0,0|SpineMid:-5.6145,-0.5700053,25.47195,0,0,0|Neck:-6.000458,2.225456,25.90307,0,0,0|Head:-5.465246,3.538002,25.69328,0,0,0|ShoulderLeft:-6.427669,1.426952,24.56529,0,0,0|ElbowLeft:-6.354913,0.3617737,22.38191,0,0,0|WristLeft:-4.487772,-0.6452508,22.32536,0,0,0|HandLeft:-4.086548,-0.9725144,22.66088,0,0,0|ShoulderRight:-4.339924,0.1388128,25.95489,0,0,0|ElbowRight:-2.331783,-0.1751022,25.17159,0,0,0|WristRight:-4.07404,0.6781129,24.29856,0,0,0|HandRight:-4.555398,1.107025,23.75609,0,0,0|HipLeft:-5.665262,-3.278661,24.14951,0,0,0|KneeLeft:-5.401865,-6.503532,23.58187,0,0,0|AnkleLeft:-5.613442,-9.566725,24.51086,0,0,0|FootLeft:-4.821006,-9.818328,23.41713,0,0,0|HipRight:-4.555214,-3.631285,24.8924,0,0,0|KneeRight:-3.411785,-6.255577,24.14696,0,0,0|AnkleRight:-3.312403,-9.323682,24.44201,0,0,0|FootRight:-2.548346,-9.57597,23.34286,0,0,0|SpineShoulder:-5.91058,1.543601,25.82354,0,0,0|HandTipLeft:-3.681005,-1.314222,22.70409,0,0,0|ThumbLeft:-4.028966,-1.29926,22.82572,0,0,0|HandTipRight:-5.094128,1.334963,23.4495,0,0,0|ThumbRight:-4.669063,1.190885,23.222,0,0,0|
SpineBase:-5.587297,-3.334335,25.74252,0,0,0|SpineMid:-6.525724,-0.4937302,25.60405,0,0,0|Neck:-7.466673,2.243037,25.37413,0,0,0|Head:-8.054184,3.521082,25.44378,0,0,0|ShoulderLeft:-8.679996,0.6220425,26.13201,0,0,0|ElbowLeft:-9.569008,-0.9017296,24.87502,0,0,0|WristLeft:-9.189356,-1.282977,22.75643,0,0,0|HandLeft:-9.156448,-1.380649,22.37459,0,0,0|ShoulderRight:-5.979887,1.203421,24.32856,0,0,0|ElbowRight:-6.461818,-0.07940593,22.59168,0,0,0|WristRight:-8.399874,-0.3636456,24.04187,0,0,0|HandRight:-9.347694,-0.6766966,24.73846,0,0,0|HipLeft:-6.07079,-3.48801,25.81816,0,0,0|KneeLeft:-6.365664,-6.309073,24.76028,0,0,0|AnkleLeft:-5.781587,-9.503517,25.11487,0,0,0|FootLeft:-6.216932,-9.941005,23.96683,0,0,0|HipRight:-4.96435,-3.108499,24.94518,0,0,0|KneeRight:-3.255704,-6.012712,24.41189,0,0,0|AnkleRight:-1.912281,-9.088439,25.10003,0,0,0|FootRight:-2.395146,-9.528111,23.94395,0,0,0|SpineShoulder:-7.238871,1.571502,25.44452,0,0,0|HandTipLeft:-9.034017,-1.494488,22.15545,0,0,0|ThumbLeft:-8.826411,-1.660432,22.35571,0,0,0|HandTipRight:-9.7082,-0.4858771,24.87319,0,0,0|ThumbRight:-8.719334,-0.1499514,24.49857,0,0,0|
SpineBase:-5.587297,-3.334335,25.74252,0,0,0|SpineMid:-6.525724,-0.4937302,25.60405,0,0,0|Neck:-7.466673,2.243037,25.37413,0,0,0|Head:-8.054184,3.521082,25.44378,0,0,0|ShoulderLeft:-8.679996,0.6220425,26.13201,0,0,0|ElbowLeft:-9.569008,-0.9017296,24.87502,0,0,0|WristLeft:-9.189356,-1.282977,22.75643,0,0,0|HandLeft:-9.156448,-1.380649,22.37459,0,0,0|ShoulderRight:-5.979887,1.203421,24.32856,0,0,0|ElbowRight:-6.461818,-0.07940593,22.59168,0,0,0|WristRight:-8.399874,-0.3636456,24.04187,0,0,0|HandRight:-9.347694,-0.6766966,24.73846,0,0,0|HipLeft:-6.07079,-3.48801,25.81816,0,0,0|KneeLeft:-6.365664,-6.309073,24.76028,0,0,0|AnkleLeft:-5.781587,-9.503517,25.11487,0,0,0|FootLeft:-6.216932,-9.941005,23.96683,0,0,0|HipRight:-4.96435,-3.108499,24.94518,0,0,0|KneeRight:-3.255704,-6.012712,24.41189,0,0,0|AnkleRight:-1.912281,-9.088439,25.10003,0,0,0|FootRight:-2.395146,-9.528111,23.94395,0,0,0|SpineShoulder:-7.238871,1.571502,25.44452,0,0,0|HandTipLeft:-9.034017,-1.494488,22.15545,0,0,0|ThumbLeft:-8.826411,-1.660432,22.35571,0,0,0|HandTipRight:-9.7082,-0.4858771,24.87319,0,0,0|ThumbRight:-8.719334,-0.1499514,24.49857,0,0,0|
SpineBase:-5.503267,-3.512179,25.56379,0,0,0|SpineMid:-6.506272,-0.652181,25.5616,0,0,0|Neck:-7.457244,2.097903,25.41344,0,0,0|Head:-8.110606,3.342423,25.46984,0,0,0|ShoulderLeft:-8.663968,0.5893978,26.11352,0,0,0|ElbowLeft:-9.664852,-1.27859,24.82987,0,0,0|WristLeft:-8.378226,-1.563525,22.9662,0,0,0|HandLeft:-8.400738,-1.469576,22.7994,0,0,0|ShoulderRight:-5.949686,1.131698,24.38258,0,0,0|ElbowRight:-6.493984,-0.1143887,22.63827,0,0,0|WristRight:-8.420492,-0.1122287,23.24514,0,0,0|HandRight:-8.982312,-0.04022248,23.4827,0,0,0|HipLeft:-6.001175,-3.728676,25.55791,0,0,0|KneeLeft:-6.560529,-6.348351,24.58905,0,0,0|AnkleLeft:-5.875819,-9.405583,24.99018,0,0,0|FootLeft:-6.30259,-9.826124,23.82666,0,0,0|HipRight:-4.868258,-3.217517,24.85794,0,0,0|KneeRight:-3.436964,-6.019781,24.20566,0,0,0|AnkleRight:-2.092241,-9.215016,25.11464,0,0,0|FootRight:-2.565818,-9.635763,23.94364,0,0,0|SpineShoulder:-7.228711,1.423166,25.46989,0,0,0|HandTipLeft:-8.279411,-1.545259,22.62846,0,0,0|ThumbLeft:-8.123201,-1.613028,22.77715,0,0,0|HandTipRight:-9.610672,-0.1739731,23.85889,0,0,0|ThumbRight:-9.114972,0.226453,23.57231,0,0,0|
SpineBase:-5.503267,-3.512179,25.56379,0,0,0|SpineMid:-6.506272,-0.652181,25.5616,0,0,0|Neck:-7.457244,2.097903,25.41344,0,0,0|Head:-8.110606,3.342423,25.46984,0,0,0|ShoulderLeft:-8.663968,0.5893978,26.11352,0,0,0|ElbowLeft:-9.664852,-1.27859,24.82987,0,0,0|WristLeft:-8.378226,-1.563525,22.9662,0,0,0|HandLeft:-8.400738,-1.469576,22.7994,0,0,0|ShoulderRight:-5.949686,1.131698,24.38258,0,0,0|ElbowRight:-6.493984,-0.1143887,22.63827,0,0,0|WristRight:-8.420492,-0.1122287,23.24514,0,0,0|HandRight:-8.982312,-0.04022248,23.4827,0,0,0|HipLeft:-6.001175,-3.728676,25.55791,0,0,0|KneeLeft:-6.560529,-6.348351,24.58905,0,0,0|AnkleLeft:-5.875819,-9.405583,24.99018,0,0,0|FootLeft:-6.30259,-9.826124,23.82666,0,0,0|HipRight:-4.868258,-3.217517,24.85794,0,0,0|KneeRight:-3.436964,-6.019781,24.20566,0,0,0|AnkleRight:-2.092241,-9.215016,25.11464,0,0,0|FootRight:-2.565818,-9.635763,23.94364,0,0,0|SpineShoulder:-7.228711,1.423166,25.46989,0,0,0|HandTipLeft:-8.279411,-1.545259,22.62846,0,0,0|ThumbLeft:-8.123201,-1.613028,22.77715,0,0,0|HandTipRight:-9.610672,-0.1739731,23.85889,0,0,0|ThumbRight:-9.114972,0.226453,23.57231,0,0,0|
SpineBase:-5.503267,-3.512179,25.56379,0,0,0|SpineMid:-6.506272,-0.652181,25.5616,0,0,0|Neck:-7.457244,2.097903,25.41344,0,0,0|Head:-8.110606,3.342423,25.46984,0,0,0|ShoulderLeft:-8.663968,0.5893978,26.11352,0,0,0|ElbowLeft:-9.664852,-1.27859,24.82987,0,0,0|WristLeft:-8.378226,-1.563525,22.9662,0,0,0|HandLeft:-8.400738,-1.469576,22.7994,0,0,0|ShoulderRight:-5.949686,1.131698,24.38258,0,0,0|ElbowRight:-6.493984,-0.1143887,22.63827,0,0,0|WristRight:-8.420492,-0.1122287,23.24514,0,0,0|HandRight:-8.982312,-0.04022248,23.4827,0,0,0|HipLeft:-6.001175,-3.728676,25.55791,0,0,0|KneeLeft:-6.560529,-6.348351,24.58905,0,0,0|AnkleLeft:-5.875819,-9.405583,24.99018,0,0,0|FootLeft:-6.30259,-9.826124,23.82666,0,0,0|HipRight:-4.868258,-3.217517,24.85794,0,0,0|KneeRight:-3.436964,-6.019781,24.20566,0,0,0|AnkleRight:-2.092241,-9.215016,25.11464,0,0,0|FootRight:-2.565818,-9.635763,23.94364,0,0,0|SpineShoulder:-7.228711,1.423166,25.46989,0,0,0|HandTipLeft:-8.279411,-1.545259,22.62846,0,0,0|ThumbLeft:-8.123201,-1.613028,22.77715,0,0,0|HandTipRight:-9.610672,-0.1739731,23.85889,0,0,0|ThumbRight:-9.114972,0.226453,23.57231,0,0,0|
SpineBase:-5.515333,-3.561534,25.53447,0,0,0|SpineMid:-6.510649,-0.7069894,25.5377,0,0,0|Neck:-7.453928,2.063594,25.40664,0,0,0|Head:-8.122808,3.304082,25.47205,0,0,0|ShoulderLeft:-8.665849,0.4738837,26.07421,0,0,0|ElbowLeft:-9.485742,-1.363721,24.75443,0,0,0|WristLeft:-8.028625,-1.156364,23.00652,0,0,0|HandLeft:-7.837084,-0.7889333,22.83322,0,0,0|ShoulderRight:-5.942835,1.087882,24.38895,0,0,0|ElbowRight:-6.526113,-0.1551963,22.65684,0,0,0|WristRight:-8.557791,-0.1972836,22.86916,0,0,0|HandRight:-9.14587,-0.1173925,22.94831,0,0,0|HipLeft:-6.023627,-3.763377,25.53532,0,0,0|KneeLeft:-6.622677,-6.366665,24.54076,0,0,0|AnkleLeft:-5.880992,-9.408752,24.96631,0,0,0|FootLeft:-6.296962,-9.823247,23.79314,0,0,0|HipRight:-4.863747,-3.271378,24.83553,0,0,0|KneeRight:-3.481722,-6.04486,24.10399,0,0,0|AnkleRight:-2.335744,-9.263669,25.05172,0,0,0|FootRight:-2.795511,-9.677776,23.87152,0,0,0|SpineShoulder:-7.226773,1.382407,25.45988,0,0,0|HandTipLeft:-7.299685,-0.3972635,22.44271,0,0,0|ThumbLeft:-7.498888,-0.9294748,22.75167,0,0,0|HandTipRight:-9.679396,-0.07366575,23.02128,0,0,0|ThumbRight:-9.211373,0.1445329,23.03333,0,0,0|
SpineBase:-5.515333,-3.561534,25.53447,0,0,0|SpineMid:-6.510649,-0.7069894,25.5377,0,0,0|Neck:-7.453928,2.063594,25.40664,0,0,0|Head:-8.122808,3.304082,25.47205,0,0,0|ShoulderLeft:-8.665849,0.4738837,26.07421,0,0,0|ElbowLeft:-9.485742,-1.363721,24.75443,0,0,0|WristLeft:-8.028625,-1.156364,23.00652,0,0,0|HandLeft:-7.837084,-0.7889333,22.83322,0,0,0|ShoulderRight:-5.942835,1.087882,24.38895,0,0,0|ElbowRight:-6.526113,-0.1551963,22.65684,0,0,0|WristRight:-8.557791,-0.1972836,22.86916,0,0,0|HandRight:-9.14587,-0.1173925,22.94831,0,0,0|HipLeft:-6.023627,-3.763377,25.53532,0,0,0|KneeLeft:-6.622677,-6.366665,24.54076,0,0,0|AnkleLeft:-5.880992,-9.408752,24.96631,0,0,0|FootLeft:-6.296962,-9.823247,23.79314,0,0,0|HipRight:-4.863747,-3.271378,24.83553,0,0,0|KneeRight:-3.481722,-6.04486,24.10399,0,0,0|AnkleRight:-2.335744,-9.263669,25.05172,0,0,0|FootRight:-2.795511,-9.677776,23.87152,0,0,0|SpineShoulder:-7.226773,1.382407,25.45988,0,0,0|HandTipLeft:-7.299685,-0.3972635,22.44271,0,0,0|ThumbLeft:-7.498888,-0.9294748,22.75167,0,0,0|HandTipRight:-9.679396,-0.07366575,23.02128,0,0,0|ThumbRight:-9.211373,0.1445329,23.03333,0,0,0|
SpineBase:-5.617855,-3.505384,25.55588,0,0,0|SpineMid:-6.53425,-0.7172087,25.53436,0,0,0|Neck:-7.450333,2.014459,25.39366,0,0,0|Head:-8.116835,3.262124,25.47924,0,0,0|ShoulderLeft:-8.683938,0.4687703,26.04979,0,0,0|ElbowLeft:-9.219814,-1.409392,24.90659,0,0,0|WristLeft:-10.06661,-0.1603712,23.37524,0,0,0|HandLeft:-9.382322,-0.6086478,22.16624,0,0,0|ShoulderRight:-5.940519,1.060273,24.3914,0,0,0|ElbowRight:-6.613047,-0.2064952,22.71545,0,0,0|WristRight:-8.543581,-0.6932282,22.06365,0,0,0|HandRight:-9.19076,-0.7423658,21.91945,0,0,0|HipLeft:-6.163841,-3.665463,25.66948,0,0,0|KneeLeft:-6.624796,-6.281043,24.57131,0,0,0|AnkleLeft:-5.893566,-9.396049,24.9542,0,0,0|FootLeft:-6.302677,-9.807748,23.7755,0,0,0|HipRight:-4.957431,-3.236543,24.78622,0,0,0|KneeRight:-3.575838,-6.018013,23.99651,0,0,0|AnkleRight:-2.69038,-9.071637,24.812,0,0,0|FootRight:-3.138628,-9.484176,23.62627,0,0,0|SpineShoulder:-7.231082,1.346754,25.45002,0,0,0|HandTipLeft:-9.524595,-0.6576691,22.01426,0,0,0|ThumbLeft:-9.092074,-0.8116346,22.01851,0,0,0|HandTipRight:-9.808279,-0.8704102,21.77813,0,0,0|ThumbRight:-9.353441,-0.5819575,21.97833,0,0,0|
SpineBase:-5.617855,-3.505384,25.55588,0,0,0|SpineMid:-6.53425,-0.7172087,25.53436,0,0,0|Neck:-7.450333,2.014459,25.39366,0,0,0|Head:-8.116835,3.262124,25.47924,0,0,0|ShoulderLeft:-8.683938,0.4687703,26.04979,0,0,0|ElbowLeft:-9.219814,-1.409392,24.90659,0,0,0|WristLeft:-10.06661,-0.1603712,23.37524,0,0,0|HandLeft:-9.382322,-0.6086478,22.16624,0,0,0|ShoulderRight:-5.940519,1.060273,24.3914,0,0,0|ElbowRight:-6.613047,-0.2064952,22.71545,0,0,0|WristRight:-8.543581,-0.6932282,22.06365,0,0,0|HandRight:-9.19076,-0.7423658,21.91945,0,0,0|HipLeft:-6.163841,-3.665463,25.66948,0,0,0|KneeLeft:-6.624796,-6.281043,24.57131,0,0,0|AnkleLeft:-5.893566,-9.396049,24.9542,0,0,0|FootLeft:-6.302677,-9.807748,23.7755,0,0,0|HipRight:-4.957431,-3.236543,24.78622,0,0,0|KneeRight:-3.575838,-6.018013,23.99651,0,0,0|AnkleRight:-2.69038,-9.071637,24.812,0,0,0|FootRight:-3.138628,-9.484176,23.62627,0,0,0|SpineShoulder:-7.231082,1.346754,25.45002,0,0,0|HandTipLeft:-9.524595,-0.6576691,22.01426,0,0,0|ThumbLeft:-9.092074,-0.8116346,22.01851,0,0,0|HandTipRight:-9.808279,-0.8704102,21.77813,0,0,0|ThumbRight:-9.353441,-0.5819575,21.97833,0,0,0|
SpineBase:-5.617855,-3.505384,25.55588,0,0,0|SpineMid:-6.53425,-0.7172087,25.53436,0,0,0|Neck:-7.450333,2.014459,25.39366,0,0,0|Head:-8.116835,3.262124,25.47924,0,0,0|ShoulderLeft:-8.683938,0.4687703,26.04979,0,0,0|ElbowLeft:-9.219814,-1.409392,24.90659,0,0,0|WristLeft:-10.06661,-0.1603712,23.37524,0,0,0|HandLeft:-9.382322,-0.6086478,22.16624,0,0,0|ShoulderRight:-5.940519,1.060273,24.3914,0,0,0|ElbowRight:-6.613047,-0.2064952,22.71545,0,0,0|WristRight:-8.543581,-0.6932282,22.06365,0,0,0|HandRight:-9.19076,-0.7423658,21.91945,0,0,0|HipLeft:-6.163841,-3.665463,25.66948,0,0,0|KneeLeft:-6.624796,-6.281043,24.57131,0,0,0|AnkleLeft:-5.893566,-9.396049,24.9542,0,0,0|FootLeft:-6.302677,-9.807748,23.7755,0,0,0|HipRight:-4.957431,-3.236543,24.78622,0,0,0|KneeRight:-3.575838,-6.018013,23.99651,0,0,0|AnkleRight:-2.69038,-9.071637,24.812,0,0,0|FootRight:-3.138628,-9.484176,23.62627,0,0,0|SpineShoulder:-7.231082,1.346754,25.45002,0,0,0|HandTipLeft:-9.524595,-0.6576691,22.01426,0,0,0|ThumbLeft:-9.092074,-0.8116346,22.01851,0,0,0|HandTipRight:-9.808279,-0.8704102,21.77813,0,0,0|ThumbRight:-9.353441,-0.5819575,21.97833,0,0,0|
SpineBase:-5.551323,-3.616595,25.54747,0,0,0|SpineMid:-6.510968,-0.7250678,25.51604,0,0,0|Neck:-7.401262,2.0802,25.33414,0,0,0|Head:-8.126202,3.313425,25.45393,0,0,0|ShoulderLeft:-8.659949,0.4918845,25.86682,0,0,0|ElbowLeft:-9.147804,-1.390194,24.83223,0,0,0|WristLeft:-10.00908,-0.169761,23.28531,0,0,0|HandLeft:-9.047336,-1.268076,21.54085,0,0,0|ShoulderRight:-5.942406,1.059792,24.3849,0,0,0|ElbowRight:-6.599181,-0.2009461,22.69701,0,0,0|WristRight:-6.854248,-0.3201123,22.42048,0,0,0|HandRight:-7.42969,-0.5979354,22.0532,0,0,0|HipLeft:-6.097025,-3.854911,25.51469,0,0,0|KneeLeft:-6.669972,-6.473005,24.56502,0,0,0|AnkleLeft:-5.893603,-9.396383,24.95839,0,0,0|FootLeft:-6.267307,-9.802432,23.75757,0,0,0|HipRight:-4.829495,-3.353719,24.8887,0,0,0|KneeRight:-3.592928,-6.014111,23.98792,0,0,0|AnkleRight:-2.716277,-9.279799,24.77914,0,0,0|FootRight:-3.128832,-9.684193,23.57224,0,0,0|SpineShoulder:-7.191685,1.382167,25.40655,0,0,0|HandTipLeft:-9.053599,-1.372622,21.27293,0,0,0|ThumbLeft:-8.539509,-1.115822,21.45813,0,0,0|HandTipRight:-8.111901,-0.922907,21.69934,0,0,0|ThumbRight:-7.211977,-0.8314887,22.15857,0,0,0|
SpineBase:-5.551323,-3.616595,25.54747,0,0,0|SpineMid:-6.510968,-0.7250678,25.51604,0,0,0|Neck:-7.401262,2.0802,25.33414,0,0,0|Head:-8.126202,3.313425,25.45393,0,0,0|ShoulderLeft:-8.659949,0.4918845,25.86682,0,0,0|ElbowLeft:-9.147804,-1.390194,24.83223,0,0,0|WristLeft:-10.00908,-0.169761,23.28531,0,0,0|HandLeft:-9.047336,-1.268076,21.54085,0,0,0|ShoulderRight:-5.942406,1.059792,24.3849,0,0,0|ElbowRight:-6.599181,-0.2009461,22.69701,0,0,0|WristRight:-6.854248,-0.3201123,22.42048,0,0,0|HandRight:-7.42969,-0.5979354,22.0532,0,0,0|HipLeft:-6.097025,-3.854911,25.51469,0,0,0|KneeLeft:-6.669972,-6.473005,24.56502,0,0,0|AnkleLeft:-5.893603,-9.396383,24.95839,0,0,0|FootLeft:-6.267307,-9.802432,23.75757,0,0,0|HipRight:-4.829495,-3.353719,24.8887,0,0,0|KneeRight:-3.592928,-6.014111,23.98792,0,0,0|AnkleRight:-2.716277,-9.279799,24.77914,0,0,0|FootRight:-3.128832,-9.684193,23.57224,0,0,0|SpineShoulder:-7.191685,1.382167,25.40655,0,0,0|HandTipLeft:-9.053599,-1.372622,21.27293,0,0,0|ThumbLeft:-8.539509,-1.115822,21.45813,0,0,0|HandTipRight:-8.111901,-0.922907,21.69934,0,0,0|ThumbRight:-7.211977,-0.8314887,22.15857,0,0,0|
SpineBase:-5.551323,-3.616595,25.54747,0,0,0|SpineMid:-6.510968,-0.7250678,25.51604,0,0,0|Neck:-7.401262,2.0802,25.33414,0,0,0|Head:-8.126202,3.313425,25.45393,0,0,0|ShoulderLeft:-8.659949,0.4918845,25.86682,0,0,0|ElbowLeft:-9.147804,-1.390194,24.83223,0,0,0|WristLeft:-10.00908,-0.169761,23.28531,0,0,0|HandLeft:-9.047336,-1.268076,21.54085,0,0,0|ShoulderRight:-5.942406,1.059792,24.3849,0,0,0|ElbowRight:-6.599181,-0.2009461,22.69701,0,0,0|WristRight:-6.854248,-0.3201123,22.42048,0,0,0|HandRight:-7.42969,-0.5979354,22.0532,0,0,0|HipLeft:-6.097025,-3.854911,25.51469,0,0,0|KneeLeft:-6.669972,-6.473005,24.56502,0,0,0|AnkleLeft:-5.893603,-9.396383,24.95839,0,0,0|FootLeft:-6.267307,-9.802432,23.75757,0,0,0|HipRight:-4.829495,-3.353719,24.8887,0,0,0|KneeRight:-3.592928,-6.014111,23.98792,0,0,0|AnkleRight:-2.716277,-9.279799,24.77914,0,0,0|FootRight:-3.128832,-9.684193,23.57224,0,0,0|SpineShoulder:-7.191685,1.382167,25.40655,0,0,0|HandTipLeft:-9.053599,-1.372622,21.27293,0,0,0|ThumbLeft:-8.539509,-1.115822,21.45813,0,0,0|HandTipRight:-8.111901,-0.922907,21.69934,0,0,0|ThumbRight:-7.211977,-0.8314887,22.15857,0,0,0|
SpineBase:-5.59165,-3.386078,25.57876,0,0,0|SpineMid:-6.517898,-0.5761274,25.50099,0,0,0|Neck:-7.397316,2.192268,25.30116,0,0,0|Head:-7.962376,3.548795,25.37012,0,0,0|ShoulderLeft:-8.463269,0.1983736,25.46918,0,0,0|ElbowLeft:-9.347328,-0.869983,23.76975,0,0,0|WristLeft:-7.865342,1.326907,23.28062,0,0,0|HandLeft:-7.736529,1.540535,23.30235,0,0,0|ShoulderRight:-5.847735,1.300355,24.42597,0,0,0|ElbowRight:-5.914567,-0.009961347,22.62694,0,0,0|WristRight:-7.537226,-1.087083,21.81138,0,0,0|HandRight:-7.979303,-1.636966,21.94422,0,0,0|HipLeft:-6.161973,-3.607331,25.5041,0,0,0|KneeLeft:-6.571439,-6.288753,24.68755,0,0,0|AnkleLeft:-5.814876,-9.487058,25.0147,0,0,0|FootLeft:-6.079226,-9.870832,23.75474,0,0,0|HipRight:-4.869906,-3.046937,24.98339,0,0,0|KneeRight:-3.622017,-5.963998,23.99474,0,0,0|AnkleRight:-2.877637,-8.874961,24.64179,0,0,0|FootRight:-3.177254,-9.262049,23.37448,0,0,0|SpineShoulder:-7.186821,1.507037,25.37372,0,0,0|HandTipLeft:-7.578204,1.701048,23.38331,0,0,0|ThumbLeft:-7.528669,1.479648,23.288,0,0,0|HandTipRight:-8.185627,-2.092059,21.98214,0,0,0|ThumbRight:-7.825162,-1.705051,21.62625,0,0,0|
SpineBase:-5.59165,-3.386078,25.57876,0,0,0|SpineMid:-6.517898,-0.5761274,25.50099,0,0,0|Neck:-7.397316,2.192268,25.30116,0,0,0|Head:-7.962376,3.548795,25.37012,0,0,0|ShoulderLeft:-8.463269,0.1983736,25.46918,0,0,0|ElbowLeft:-9.347328,-0.869983,23.76975,0,0,0|WristLeft:-7.865342,1.326907,23.28062,0,0,0|HandLeft:-7.736529,1.540535,23.30235,0,0,0|ShoulderRight:-5.847735,1.300355,24.42597,0,0,0|ElbowRight:-5.914567,-0.009961347,22.62694,0,0,0|WristRight:-7.537226,-1.087083,21.81138,0,0,0|HandRight:-7.979303,-1.636966,21.94422,0,0,0|HipLeft:-6.161973,-3.607331,25.5041,0,0,0|KneeLeft:-6.571439,-6.288753,24.68755,0,0,0|AnkleLeft:-5.814876,-9.487058,25.0147,0,0,0|FootLeft:-6.079226,-9.870832,23.75474,0,0,0|HipRight:-4.869906,-3.046937,24.98339,0,0,0|KneeRight:-3.622017,-5.963998,23.99474,0,0,0|AnkleRight:-2.877637,-8.874961,24.64179,0,0,0|FootRight:-3.177254,-9.262049,23.37448,0,0,0|SpineShoulder:-7.186821,1.507037,25.37372,0,0,0|HandTipLeft:-7.578204,1.701048,23.38331,0,0,0|ThumbLeft:-7.528669,1.479648,23.288,0,0,0|HandTipRight:-8.185627,-2.092059,21.98214,0,0,0|ThumbRight:-7.825162,-1.705051,21.62625,0,0,0|
SpineBase:-5.59165,-3.386078,25.57876,0,0,0|SpineMid:-6.517898,-0.5761274,25.50099,0,0,0|Neck:-7.397316,2.192268,25.30116,0,0,0|Head:-7.962376,3.548795,25.37012,0,0,0|ShoulderLeft:-8.463269,0.1983736,25.46918,0,0,0|ElbowLeft:-9.347328,-0.869983,23.76975,0,0,0|WristLeft:-7.865342,1.326907,23.28062,0,0,0|HandLeft:-7.736529,1.540535,23.30235,0,0,0|ShoulderRight:-5.847735,1.300355,24.42597,0,0,0|ElbowRight:-5.914567,-0.009961347,22.62694,0,0,0|WristRight:-7.537226,-1.087083,21.81138,0,0,0|HandRight:-7.979303,-1.636966,21.94422,0,0,0|HipLeft:-6.161973,-3.607331,25.5041,0,0,0|KneeLeft:-6.571439,-6.288753,24.68755,0,0,0|AnkleLeft:-5.814876,-9.487058,25.0147,0,0,0|FootLeft:-6.079226,-9.870832,23.75474,0,0,0|HipRight:-4.869906,-3.046937,24.98339,0,0,0|KneeRight:-3.622017,-5.963998,23.99474,0,0,0|AnkleRight:-2.877637,-8.874961,24.64179,0,0,0|FootRight:-3.177254,-9.262049,23.37448,0,0,0|SpineShoulder:-7.186821,1.507037,25.37372,0,0,0|HandTipLeft:-7.578204,1.701048,23.38331,0,0,0|ThumbLeft:-7.528669,1.479648,23.288,0,0,0|HandTipRight:-8.185627,-2.092059,21.98214,0,0,0|ThumbRight:-7.825162,-1.705051,21.62625,0,0,0|
SpineBase:-5.619698,-3.225883,25.55692,0,0,0|SpineMid:-6.488457,-0.4053329,25.48524,0,0,0|Neck:-7.28969,2.369104,25.29977,0,0,0|Head:-7.728656,3.751804,25.29747,0,0,0|ShoulderLeft:-8.414107,0.4094757,25.41784,0,0,0|ElbowLeft:-9.133754,-0.2690982,23.43793,0,0,0|WristLeft:-7.950747,1.314986,22.58765,0,0,0|HandLeft:-7.775631,1.534401,22.39815,0,0,0|ShoulderRight:-5.805737,1.508115,24.30536,0,0,0|ElbowRight:-5.09668,0.0462473,22.79646,0,0,0|WristRight:-6.988484,-0.7905487,22.60869,0,0,0|HandRight:-7.334656,-1.236066,22.92728,0,0,0|HipLeft:-6.189321,-3.444539,25.44379,0,0,0|KneeLeft:-6.45523,-6.147551,24.60661,0,0,0|AnkleLeft:-5.812538,-9.482612,25.01477,0,0,0|FootLeft:-6.100602,-9.864959,23.76276,0,0,0|HipRight:-4.898052,-2.912751,24.98979,0,0,0|KneeRight:-3.665038,-5.857229,24.03256,0,0,0|AnkleRight:-2.874461,-8.890292,24.64359,0,0,0|FootRight:-3.197819,-9.275736,23.3843,0,0,0|SpineShoulder:-7.100177,1.682954,25.36712,0,0,0|HandTipLeft:-7.46221,1.90674,22.32784,0,0,0|ThumbLeft:-7.41609,1.634057,22.58364,0,0,0|HandTipRight:-7.56799,-1.452729,22.86271,0,0,0|ThumbRight:-7.392512,-1.30371,22.52715,0,0,0|
SpineBase:-5.619698,-3.225883,25.55692,0,0,0|SpineMid:-6.488457,-0.4053329,25.48524,0,0,0|Neck:-7.28969,2.369104,25.29977,0,0,0|Head:-7.728656,3.751804,25.29747,0,0,0|ShoulderLeft:-8.414107,0.4094757,25.41784,0,0,0|ElbowLeft:-9.133754,-0.2690982,23.43793,0,0,0|WristLeft:-7.950747,1.314986,22.58765,0,0,0|HandLeft:-7.775631,1.534401,22.39815,0,0,0|ShoulderRight:-5.805737,1.508115,24.30536,0,0,0|ElbowRight:-5.09668,0.0462473,22.79646,0,0,0|WristRight:-6.988484,-0.7905487,22.60869,0,0,0|HandRight:-7.334656,-1.236066,22.92728,0,0,0|HipLeft:-6.189321,-3.444539,25.44379,0,0,0|KneeLeft:-6.45523,-6.147551,24.60661,0,0,0|AnkleLeft:-5.812538,-9.482612,25.01477,0,0,0|FootLeft:-6.100602,-9.864959,23.76276,0,0,0|HipRight:-4.898052,-2.912751,24.98979,0,0,0|KneeRight:-3.665038,-5.857229,24.03256,0,0,0|AnkleRight:-2.874461,-8.890292,24.64359,0,0,0|FootRight:-3.197819,-9.275736,23.3843,0,0,0|SpineShoulder:-7.100177,1.682954,25.36712,0,0,0|HandTipLeft:-7.46221,1.90674,22.32784,0,0,0|ThumbLeft:-7.41609,1.634057,22.58364,0,0,0|HandTipRight:-7.56799,-1.452729,22.86271,0,0,0|ThumbRight:-7.392512,-1.30371,22.52715,0,0,0|
